성별,연령대,직업군,직업군상세,거주지 시군구 코드,근무지 시군구 코드,거주지행정동,근무지행정동,추정가구원수,추정월소득,증빙연소득,추정 연소득,2년전 추정 연소득 금액,2년내 이직후 소득 증감액,총자산평가금액(주택),순자산평가금액(주택),자가거주여부,현 거주지의 아파트여부,현 거주지의 매매가(국토부 실거래가) 또는 공시가격,차량보유(국산/수입),추정 LTV,추정DTI,신용평점,총대출건수,신용대출-총대출약정액,신용대출-총대출잔액,주택담보대출-총대출약정액,주택담보대출-총대출잔액,정책자금대출-총대출약정액,정책자금대출-총대출잔액,총 대출 상환금액 (최근 12개월),최근 12개월 신용카드소비금액,최근 12개월 체크카드소비금액,최근 12개월 일시불이용금액,최근 12개월 할부이용금액,최근 12개월 현금서비스이용금액,대출연체건수,카드연체건수,연체일수,대출연체금액,카드연체금액,Thin Filer 여부,"파산, 개인회생 신청 여부",2년내 현거주지평균실거래가,2년내 현거주지평균전세거래가,2년내 직장명이력건수
2,25,110,3,26230,26350,2623003,2635001,4,2636.0,24187.0,30626.0,26979.0,0.0,178406.0,155526.0,0,1,190339.0,1,0.0,0.0,543.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12534.0,2275.0,4505.0,965.0,528.0,0,0,0,0.0,0.0,0,0,178453.0,95983.0,0
1,35,110,2,26230,26410,2623003,2641003,1,1681.0,0.0,20765.0,21975.0,-1386.0,129913.0,73597.0,0,1,149472.0,2,0.0,23.0,566.0,4,7609.0,4778.0,0.0,0.0,0.0,0.0,497.0,7930.0,1782.0,4342.0,1176.0,1592.0,0,0,0,0.0,0.0,0,0,151572.0,-99999999.0,1
1,25,220,4,26320,26350,2632001,2635002,3,3151.0,28185.0,38681.0,35603.0,517.0,80341.0,45608.0,0,1,88684.0,2,0.0,0.0,559.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6687.0,3400.0,3307.0,947.0,955.0,2,0,34,2569.0,604.0,0,0,96764.0,59252.0,1
1,25,910,4,26260,26350,2626001,2635001,4,2348.0,25304.0,28641.0,24625.0,-1514.0,152010.0,128190.0,0,0,140820.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3568.0,3891.0,1391.0,296.0,1908.0,0,0,0,0.0,0.0,1,0,123867.0,75048.0,2
1,50,110,2,26290,26320,2629003,2632001,3,3286.0,0.0,36011.0,33369.0,0.0,132053.0,123226.0,0,0,191480.0,1,0.0,4.2,430.0,1,0.0,0.0,0.0,0.0,2043.0,1517.0,212.0,5550.0,4227.0,2646.0,1909.0,679.0,0,0,0,0.0,0.0,0,0,169494.0,87600.0,0
1,25,110,2,26140,26170,2614001,2617002,2,3656.0,32310.0,42274.0,36764.0,1177.0,34169.0,31187.0,0,0,29219.0,0,0.0,14.4,621.0,0,17338.0,6069.0,0.0,0.0,0.0,0.0,949.0,8778.0,6073.0,4118.0,2689.0,132.0,2,0,37,8333.0,331.0,0,0,31292.0,22370.0,1
2,18,420,1,26350,26350,2635002,2635001,2,2678.0,29570.0,32062.0,44530.0,0.0,91631.0,42250.0,1,1,109473.0,1,0.0,14.0,669.0,2,8531.0,4479.0,0.0,0.0,0.0,0.0,878.0,10049.0,4666.0,5312.0,2290.0,2061.0,0,0,0,0.0,0.0,0,0,94041.0,68519.0,0
1,30,420,2,26230,26350,2623001,2635001,1,2135.0,16672.0,26585.0,27806.0,0.0,166615.0,93081.0,0,1,223869.0,1,0.0,9.3,557.0,1,0.0,0.0,0.0,0.0,4576.0,2481.0,338.0,8850.0,706.0,5304.0,2790.0,970.0,0,0,0,0.0,0.0,0,0,204187.0,147781.0,0
1,50,910,5,26350,26320,2635002,2632001,2,2789.0,25640.0,29349.0,24550.0,0.0,116594.0,-99999999.0,0,0,129963.0,2,0.0,0.0,588.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4105.0,970.0,1391.0,557.0,2315.0,0,0,0,0.0,0.0,0,0,127313.0,69825.0,0
2,25,110,4,26410,26320,2641001,2632001,4,3027.0,0.0,33764.0,30517.0,-4072.0,130834.0,110350.0,1,0,90769.0,1,26.0,89.9,0.0,1,8531.0,6417.0,41798.0,23938.0,0.0,0.0,4217.0,8749.0,4213.0,3329.0,2655.0,956.0,0,0,0,0.0,0.0,1,0,103497.0,54580.0,3
2,25,910,5,26320,26440,2632001,2644002,3,2595.0,19338.0,29024.0,22202.0,2217.0,62890.0,42598.0,0,1,84612.0,0,0.0,3.3,776.0,1,2326.0,964.0,0.0,0.0,0.0,0.0,127.0,8195.0,4108.0,4563.0,2078.0,851.0,0,0,0,0.0,0.0,0,0,85221.0,47347.0,1
2,70,420,5,26410,26350,2641001,2635002,2,2433.0,0.0,26951.0,20963.0,4604.0,115120.0,47068.0,0,1,90636.0,1,0.0,30.8,616.0,1,11243.0,8288.0,0.0,0.0,0.0,0.0,1073.0,5140.0,2931.0,1795.0,617.0,1221.0,0,0,0,0.0,0.0,0,0,80916.0,45552.0,1
1,35,220,5,26350,26350,2635001,2635002,1,3166.0,0.0,38419.0,35741.0,0.0,93171.0,62985.0,1,1,123905.0,1,0.0,0.0,706.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13655.0,815.0,7687.0,3444.0,2445.0,0,0,0,0.0,0.0,0,0,127011.0,-99999999.0,0
1,50,420,1,26320,26170,2632002,2617001,4,3123.0,35013.0,33073.0,33333.0,1097.0,87372.0,36446.0,1,1,112977.0,0,0.0,30.5,437.0,2,8658.0,6176.0,0.0,0.0,6746.0,3920.0,985.0,10197.0,1071.0,5739.0,2075.0,55.0,0,0,0,0.0,0.0,0,0,108788.0,68277.0,1
2,40,220,2,26260,26350,2626001,2635002,1,2575.0,25260.0,28889.0,32597.0,0.0,65673.0,36433.0,1,0,68412.0,1,0.0,8.0,685.0,1,4284.0,2314.0,0.0,0.0,0.0,0.0,266.0,10278.0,4208.0,4467.0,2047.0,1466.0,0,0,0,0.0,0.0,0,0,-99999999.0,44307.0,0
2,40,110,1,26320,26350,2632002,2635002,3,1725.0,20264.0,20568.0,21456.0,0.0,170914.0,130112.0,0,0,245099.0,1,0.0,0.0,642.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7085.0,651.0,4927.0,2330.0,400.0,0,0,0,0.0,0.0,0,0,245386.0,145290.0,0
1,30,110,1,26260,26470,2626002,2647002,2,3097.0,30296.0,35038.0,36168.0,0.0,121453.0,57573.0,1,1,134953.0,1,0.0,15.8,0.0,0,3037.0,1935.0,0.0,0.0,6137.0,3618.0,641.0,14503.0,4804.0,7100.0,2418.0,629.0,0,0,0,0.0,0.0,1,0,140450.0,78062.0,0
2,25,110,2,26320,26350,2632001,2635001,2,2301.0,23511.0,24823.0,26379.0,-5666.0,114317.0,90524.0,1,1,154632.0,2,0.0,0.0,654.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8330.0,1703.0,5704.0,2711.0,175.0,3,0,38,1922.0,544.0,0,0,175992.0,97077.0,3
1,40,420,2,26410,26260,2641003,2626001,1,2939.0,0.0,34450.0,38610.0,-1252.0,337888.0,250633.0,0,1,245023.0,1,0.0,0.0,633.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13092.0,4856.0,4864.0,3908.0,23.0,0,0,0,0.0,0.0,0,0,261599.0,169546.0,1
1,40,910,1,26440,26260,2644002,2626003,2,2898.0,28385.0,33458.0,30689.0,0.0,131174.0,83470.0,0,1,124568.0,1,0.0,0.0,479.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9311.0,1529.0,6277.0,1646.0,813.0,0,0,0,0.0,0.0,0,0,135053.0,90785.0,0
1,60,110,5,26320,26440,2632002,2644002,3,1572.0,0.0,19593.0,15253.0,-2231.0,202865.0,122669.0,0,1,224646.0,0,0.0,0.0,868.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3586.0,2868.0,1903.0,1014.0,1014.0,0,0,0,0.0,0.0,0,0,252407.0,155249.0,1
2,35,110,3,26440,26440,2644001,2644001,2,2853.0,0.0,34228.0,29255.0,0.0,116280.0,105009.0,0,1,126395.0,0,0.0,4.4,774.0,3,2709.0,1505.0,0.0,0.0,0.0,0.0,179.0,4511.0,3003.0,3139.0,381.0,1171.0,0,0,0,0.0,0.0,0,0,119702.0,84236.0,0
1,25,420,4,26320,26230,2632002,2623002,1,3134.0,0.0,39088.0,39819.0,0.0,79866.0,56245.0,0,1,96111.0,0,0.0,3.0,600.0,1,1620.0,1177.0,0.0,0.0,0.0,0.0,229.0,10605.0,4683.0,5718.0,2125.0,364.0,0,0,0,0.0,0.0,0,0,97999.0,49376.0,0
2,30,420,4,26440,26410,2644002,2641001,2,3214.0,26203.0,34945.0,29562.0,-5084.0,52288.0,46479.0,0,0,44838.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13259.0,1655.0,8917.0,912.0,1373.0,0,0,0,0.0,0.0,1,0,51178.0,33393.0,1
1,35,420,5,26200,26320,2620002,2632002,1,2876.0,29268.0,34579.0,31958.0,0.0,114100.0,71523.0,0,0,92711.0,1,0.0,0.0,331.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10518.0,1290.0,4626.0,1146.0,2277.0,0,0,0,0.0,0.0,0,0,94182.0,61348.0,0
1,30,910,1,26440,26440,2644001,2644001,2,1515.0,0.0,17579.0,17169.0,-1086.0,19968.0,14518.0,0,0,20438.0,1,0.0,0.0,911.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1917.0,884.0,1060.0,301.0,1176.0,0,0,0,0.0,0.0,0,0,18173.0,13170.0,1
2,45,910,2,26380,26350,2638003,2635001,4,3630.0,35938.0,43288.0,42668.0,0.0,116248.0,107533.0,0,1,121663.0,0,0.0,0.0,627.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7953.0,5071.0,2488.0,617.0,2013.0,0,0,0,0.0,0.0,0,0,138386.0,76269.0,0
2,35,110,2,26410,26260,2641002,2626001,4,3067.0,0.0,35071.0,35071.0,0.0,119281.0,55853.0,1,1,115676.0,0,22.0,72.3,0.0,0,0.0,0.0,30585.0,25348.0,0.0,0.0,4070.0,8921.0,704.0,4757.0,2832.0,1549.0,0,0,0,0.0,0.0,1,0,110569.0,65594.0,0
1,18,110,3,26350,26290,2635001,2629002,4,2018.0,0.0,22046.0,19550.0,0.0,86635.0,47175.0,0,1,105503.0,2,0.0,19.8,527.0,0,6224.0,4368.0,0.0,0.0,0.0,0.0,677.0,5308.0,2418.0,2389.0,1660.0,645.0,3,0,40,1253.0,585.0,0,0,97658.0,60883.0,0
1,35,110,3,26410,26260,2641001,2626001,1,2288.0,0.0,24233.0,23058.0,0.0,93394.0,84445.0,0,1,89558.0,0,0.0,22.1,610.0,0,11596.0,4102.0,0.0,0.0,2013.0,1257.0,807.0,8338.0,807.0,5250.0,428.0,948.0,0,0,0,0.0,0.0,0,0,93064.0,58722.0,0
1,35,420,4,26410,26320,2641003,2632002,2,2950.0,26128.0,35921.0,39013.0,1038.0,46597.0,-99999999.0,1,1,35880.0,0,62.0,61.6,0.0,2,0.0,0.0,30542.0,22114.0,0.0,0.0,2166.0,5802.0,3814.0,2894.0,464.0,2218.0,0,0,0,0.0,0.0,1,0,34292.0,19568.0,1
1,55,910,3,26290,26230,2629003,2623003,1,3242.0,31350.0,39324.0,43049.0,0.0,226695.0,124596.0,1,1,357801.0,1,5.0,41.9,681.0,5,0.0,0.0,23090.0,16480.0,0.0,0.0,1841.0,9022.0,2331.0,4594.0,2995.0,1361.0,0,0,0,0.0,0.0,0,0,348281.0,218544.0,0
1,30,420,2,26260,26320,2626002,2632002,2,2483.0,0.0,26879.0,24983.0,-83.0,80632.0,76482.0,0,0,86990.0,1,0.0,23.1,0.0,1,12492.0,6203.0,0.0,0.0,0.0,0.0,818.0,7730.0,3686.0,5359.0,393.0,1808.0,0,0,0,0.0,0.0,1,0,79570.0,43023.0,2
2,35,420,3,26350,26230,2635002,2623001,3,3337.0,0.0,39344.0,35954.0,0.0,55091.0,25133.0,0,0,61922.0,0,0.0,6.4,530.0,1,4759.0,2513.0,0.0,0.0,0.0,0.0,336.0,17481.0,2394.0,11471.0,5890.0,1932.0,0,0,0,0.0,0.0,0,0,53337.0,31616.0,0
1,30,420,5,26440,26410,2644001,2641001,4,1635.0,0.0,19580.0,19918.0,0.0,136871.0,100785.0,1,0,113767.0,0,29.0,199.4,529.0,2,14457.0,6408.0,52342.0,32628.0,0.0,0.0,7670.0,8298.0,2710.0,5581.0,1841.0,638.0,0,0,0,0.0,0.0,0,0,99190.0,73012.0,0
2,30,420,3,26320,26260,2632001,2626001,2,2122.0,0.0,24648.0,28654.0,0.0,105499.0,87927.0,0,0,125638.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5758.0,2313.0,2118.0,1246.0,1819.0,0,0,0,0.0,0.0,1,0,117233.0,-99999999.0,0
2,20,420,3,26260,26110,2626002,2611002,1,1458.0,0.0,16234.0,13332.0,0.0,79618.0,66298.0,1,0,100596.0,0,0.0,37.1,422.0,1,11317.0,5333.0,0.0,0.0,1111.0,683.0,492.0,3521.0,785.0,2296.0,213.0,1153.0,0,0,0,0.0,0.0,0,0,98268.0,52503.0,0
2,55,910,1,26350,26350,2635002,2635002,2,2217.0,0.0,27185.0,22926.0,4660.0,74726.0,48050.0,0,0,97760.0,0,0.0,7.4,543.0,2,0.0,0.0,0.0,0.0,5034.0,2016.0,383.0,11755.0,3551.0,5538.0,1867.0,867.0,0,0,0,0.0,0.0,0,0,107337.0,54475.0,1
2,55,420,1,26350,26410,2635002,2641002,2,3780.0,0.0,44547.0,60865.0,0.0,98382.0,41732.0,0,0,97785.0,0,0.0,2.0,630.0,1,1699.0,898.0,0.0,0.0,0.0,0.0,166.0,17888.0,2630.0,11465.0,5384.0,2642.0,0,0,0,0.0,0.0,0,0,89405.0,61066.0,0
2,35,420,2,26350,26410,2635002,2641003,3,4138.0,29933.0,49410.0,40140.0,0.0,221348.0,190927.0,0,1,211882.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17223.0,4913.0,8671.0,2533.0,3673.0,0,0,0,0.0,0.0,1,0,221693.0,145176.0,0
1,35,420,1,26350,26710,2635001,2671002,1,2952.0,0.0,34846.0,34893.0,0.0,130840.0,110103.0,0,0,129877.0,0,0.0,15.2,0.0,0,9738.0,5281.0,0.0,0.0,0.0,0.0,626.0,11066.0,3162.0,6271.0,3559.0,1641.0,0,0,0,0.0,0.0,1,0,146475.0,80623.0,0
1,20,910,3,26410,26260,2641003,2626001,3,2385.0,0.0,28483.0,26909.0,0.0,96699.0,51305.0,0,0,84331.0,1,0.0,0.0,588.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10114.0,3480.0,4049.0,2068.0,2135.0,2,1,34,2101.0,721.0,0,0,81963.0,49259.0,0
2,35,910,5,26410,26260,2641002,2626002,2,2656.0,0.0,28659.0,23868.0,-4368.0,164631.0,96686.0,0,1,123745.0,0,0.0,12.6,655.0,2,4263.0,3621.0,0.0,0.0,0.0,0.0,377.0,9985.0,1526.0,3773.0,3011.0,183.0,0,0,0,0.0,0.0,0,0,141522.0,77553.0,1
1,30,420,3,26350,26260,2635002,2626003,3,3108.0,22769.0,38369.0,30025.0,0.0,100360.0,68438.0,0,1,127601.0,0,0.0,5.1,407.0,1,1043.0,495.0,0.0,0.0,2733.0,1471.0,364.0,15074.0,1393.0,7883.0,4294.0,2880.0,0,0,0,0.0,0.0,0,0,132864.0,89638.0,0
2,40,420,4,26350,26260,2635001,2626001,4,1784.0,0.0,19752.0,16733.0,-2757.0,125609.0,58129.0,0,0,119584.0,0,0.0,9.2,694.0,1,4409.0,1822.0,0.0,0.0,0.0,0.0,205.0,6977.0,2739.0,2493.0,1319.0,1077.0,0,0,0,0.0,0.0,0,0,135980.0,72674.0,1
2,20,220,5,26200,26350,2620001,2635002,1,2428.0,19244.0,29556.0,27722.0,0.0,108085.0,92014.0,1,0,91728.0,0,0.0,0.0,532.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9682.0,1791.0,5324.0,2909.0,374.0,3,2,36,3304.0,1038.0,0,0,86086.0,59301.0,0
2,40,910,4,26440,26710,2644001,2671002,4,3733.0,36024.0,45867.0,55687.0,0.0,140627.0,127570.0,1,1,159550.0,1,0.0,0.0,610.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19626.0,4626.0,6145.0,6062.0,441.0,0,0,0,0.0,0.0,0,0,166970.0,97674.0,0
1,25,110,4,26440,26710,2644002,2671001,1,2120.0,0.0,25021.0,34461.0,0.0,75623.0,43068.0,0,1,62777.0,0,0.0,20.6,712.0,4,6213.0,3963.0,0.0,0.0,1629.0,1180.0,864.0,10740.0,3333.0,4081.0,3635.0,1463.0,0,0,0,0.0,0.0,0,0,56352.0,-99999999.0,0
1,35,910,4,26440,26350,2644001,2635001,4,2313.0,0.0,27054.0,23288.0,0.0,49831.0,45257.0,1,1,56194.0,2,0.0,12.8,0.0,2,4967.0,2518.0,0.0,0.0,1920.0,951.0,676.0,6653.0,826.0,2728.0,484.0,540.0,0,0,0,0.0,0.0,1,0,63164.0,44326.0,0
1,35,110,2,26320,26320,2632002,2632001,2,2809.0,0.0,30107.0,24451.0,0.0,170094.0,142960.0,0,1,259834.0,1,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13533.0,1745.0,4973.0,3960.0,82.0,0,0,0,0.0,0.0,1,0,247184.0,156451.0,0
1,25,220,3,26230,26410,2623003,2641002,3,2984.0,0.0,33935.0,37381.0,-2710.0,243521.0,194891.0,1,1,286388.0,0,8.0,82.8,754.0,1,5818.0,4084.0,34400.0,24004.0,0.0,0.0,2590.0,8063.0,1047.0,2800.0,2014.0,547.0,0,0,0,0.0,0.0,0,0,257058.0,153346.0,1
1,30,910,2,26410,26200,2641001,2620001,4,2394.0,0.0,28066.0,28363.0,0.0,51271.0,47838.0,1,1,39230.0,2,33.0,46.4,645.0,4,0.0,0.0,19804.0,13016.0,0.0,0.0,2076.0,5253.0,3924.0,3181.0,1366.0,236.0,0,0,0,0.0,0.0,0,0,39575.0,23578.0,0
1,45,110,4,26320,26260,2632002,2626002,3,2850.0,32956.0,30392.0,32113.0,0.0,109927.0,63599.0,1,1,149103.0,0,26.0,153.8,0.0,1,6156.0,3293.0,47294.0,38247.0,5982.0,5203.0,4258.0,5245.0,4324.0,2452.0,1721.0,414.0,0,0,0,0.0,0.0,1,0,134223.0,84656.0,0
1,35,420,3,26230,26350,2623001,2635001,2,3195.0,0.0,34260.0,36353.0,0.0,75409.0,-99999999.0,1,1,81513.0,0,23.0,55.1,840.0,4,0.0,0.0,28364.0,18873.0,0.0,0.0,1950.0,4852.0,4717.0,1950.0,299.0,1450.0,0,0,0,0.0,0.0,0,0,76135.0,41196.0,0
2,20,110,5,26410,26410,2641001,2641002,4,4075.0,37455.0,50884.0,42715.0,0.0,167716.0,76164.0,1,0,161172.0,0,20.0,63.8,859.0,1,0.0,0.0,40723.0,32463.0,0.0,0.0,3753.0,11588.0,3430.0,4889.0,3205.0,2170.0,0,0,0,0.0,0.0,0,0,155447.0,88509.0,0
2,30,910,1,26410,26230,2641002,2623003,2,2718.0,0.0,30345.0,28553.0,0.0,114461.0,75877.0,0,1,96533.0,1,0.0,0.0,465.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13316.0,2499.0,8223.0,2165.0,1088.0,0,0,0,0.0,0.0,0,0,86307.0,55169.0,0
2,25,420,1,26260,26230,2626001,2623001,3,2773.0,31770.0,31056.0,31193.0,0.0,726856.0,511420.0,1,1,897577.0,1,3.0,100.0,702.0,0,0.0,0.0,42805.0,31070.0,0.0,0.0,3850.0,6633.0,4311.0,2589.0,1532.0,1855.0,0,0,0,0.0,0.0,0,0,773805.0,426214.0,0
1,35,220,4,26230,26530,2623001,2653002,3,3793.0,0.0,41735.0,29213.0,7804.0,82383.0,38518.0,0,1,99463.0,1,0.0,34.3,0.0,3,11534.0,9869.0,0.0,0.0,6523.0,4436.0,2461.0,17606.0,5637.0,10647.0,2125.0,53.0,0,0,0,0.0,0.0,1,1,95730.0,62542.0,1
1,35,220,4,26230,26530,2623001,2653001,2,2443.0,0.0,28808.0,35354.0,0.0,248296.0,200014.0,0,0,266068.0,2,0.0,6.6,819.0,3,2396.0,1900.0,0.0,0.0,0.0,0.0,164.0,3962.0,619.0,2345.0,544.0,2049.0,2,1,48,2668.0,666.0,0,0,242702.0,136962.0,0
2,18,420,4,26260,26110,2626002,2611002,1,1939.0,0.0,22194.0,19955.0,0.0,263229.0,174086.0,0,1,293221.0,2,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3357.0,960.0,1098.0,789.0,1758.0,0,0,0,0.0,0.0,1,0,308297.0,203227.0,0
1,35,220,2,26440,26410,2644001,2641001,2,2963.0,33104.0,35796.0,41020.0,0.0,135966.0,88452.0,0,0,153942.0,0,0.0,2.0,777.0,2,2366.0,731.0,0.0,0.0,0.0,0.0,78.0,5623.0,2616.0,3725.0,903.0,2705.0,0,0,0,0.0,0.0,0,0,130861.0,69473.0,0
1,40,420,1,26200,26260,2620001,2626003,4,3500.0,27774.0,40337.0,40081.0,0.0,100937.0,72654.0,1,1,76047.0,2,63.0,147.1,595.0,2,17535.0,11426.0,55120.0,47922.0,0.0,0.0,8781.0,11791.0,4743.0,6198.0,1643.0,855.0,4,1,38,3759.0,147.0,0,1,79418.0,49681.0,0
2,40,910,2,26230,26230,2623002,2623001,3,3035.0,0.0,31961.0,30373.0,0.0,104496.0,49541.0,1,1,114310.0,0,0.0,0.0,721.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14292.0,2232.0,9082.0,868.0,2246.0,0,0,0,0.0,0.0,0,0,115797.0,79614.0,0
2,20,220,3,26230,26350,2623002,2635001,3,2737.0,0.0,31381.0,27130.0,-1666.0,99322.0,50656.0,0,0,134440.0,2,0.0,5.3,0.0,1,2121.0,1657.0,0.0,0.0,0.0,0.0,166.0,5379.0,1469.0,2298.0,516.0,1861.0,0,0,0,0.0,0.0,1,0,135380.0,78365.0,2
2,25,420,3,26320,26350,2632002,2635002,2,1859.0,0.0,19725.0,-1.0,0.0,194849.0,97303.0,0,1,242796.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4277.0,2519.0,2463.0,995.0,764.0,0,0,0,0.0,0.0,1,0,-99999999.0,168135.0,0
1,30,910,5,26350,26350,2635001,2635002,3,2762.0,0.0,33568.0,34430.0,0.0,58479.0,54009.0,1,1,76743.0,0,0.0,1.3,638.0,1,730.0,435.0,0.0,0.0,0.0,0.0,61.0,13383.0,2159.0,7240.0,2299.0,2655.0,0,0,0,0.0,0.0,0,0,77716.0,45277.0,0
1,25,110,5,26200,26320,2620002,2632001,2,3602.0,0.0,38640.0,39104.0,0.0,89627.0,73965.0,0,1,62278.0,0,0.0,2.7,390.0,0,2519.0,1024.0,0.0,0.0,0.0,0.0,203.0,11048.0,1342.0,4508.0,650.0,702.0,0,0,0,0.0,0.0,0,1,62401.0,43254.0,0
1,30,420,4,26410,26230,2641003,2623001,1,1998.0,0.0,21846.0,25168.0,-3508.0,83340.0,57593.0,0,1,76528.0,0,0.0,50.6,545.0,1,13225.0,11052.0,0.0,0.0,0.0,0.0,2190.0,4821.0,2236.0,3089.0,748.0,1022.0,4,0,32,592.0,286.0,0,0,75297.0,53971.0,1
2,20,910,1,26350,26320,2635001,2632002,1,2641.0,0.0,30160.0,26813.0,0.0,35041.0,26726.0,1,0,42373.0,1,118.0,169.8,0.0,0,2518.0,1393.0,58527.0,49828.0,0.0,0.0,5641.0,7478.0,3993.0,4678.0,1193.0,515.0,0,0,0,0.0,0.0,1,0,40337.0,20652.0,0
1,20,420,1,26230,26230,2623001,2623001,2,2548.0,0.0,27749.0,25880.0,0.0,165272.0,125192.0,1,0,165366.0,0,3.0,37.8,639.0,0,4095.0,2253.0,9478.0,5717.0,4031.0,2523.0,1951.0,9914.0,2636.0,5631.0,1179.0,568.0,0,0,0,0.0,0.0,0,0,158575.0,89769.0,0
1,35,110,3,26530,26230,2653002,2623001,3,2346.0,0.0,27163.0,24800.0,0.0,186792.0,101669.0,0,0,204583.0,0,0.0,0.0,671.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6161.0,4062.0,3988.0,616.0,1807.0,0,0,0,0.0,0.0,0,0,179850.0,133404.0,0
1,25,420,4,26320,26440,2632002,2644002,2,2961.0,0.0,33819.0,33170.0,0.0,67472.0,30203.0,0,1,82912.0,2,0.0,0.0,649.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11222.0,4519.0,4350.0,593.0,1721.0,0,0,0,0.0,0.0,0,0,80282.0,42019.0,0
1,40,420,4,26380,26260,2638001,2626001,1,3088.0,24148.0,38307.0,38266.0,0.0,183153.0,129162.0,0,1,217208.0,1,0.0,3.9,0.0,0,3385.0,1492.0,0.0,0.0,0.0,0.0,265.0,14569.0,1985.0,8510.0,3479.0,2188.0,2,1,35,1653.0,927.0,1,0,216580.0,115324.0,0
1,20,110,2,26440,26410,2644002,2641003,2,3081.0,23935.0,32895.0,27268.0,3788.0,38170.0,20790.0,1,0,36040.0,1,60.0,82.3,0.0,2,7205.0,5368.0,32052.0,21718.0,0.0,0.0,3533.0,3944.0,2066.0,1638.0,1106.0,940.0,1,3,52,1309.0,1457.0,1,0,38887.0,19592.0,1
2,35,420,1,26410,26230,2641001,2623003,2,2165.0,20787.0,25230.0,21322.0,0.0,100145.0,88169.0,1,1,76222.0,2,31.0,93.2,597.0,2,0.0,0.0,28001.0,23523.0,0.0,0.0,3272.0,9145.0,1147.0,6180.0,1095.0,1863.0,0,0,0,0.0,0.0,0,0,74809.0,42380.0,0
2,30,910,2,26320,26260,2632002,2626003,3,1730.0,0.0,20658.0,16630.0,0.0,91514.0,48487.0,1,0,124968.0,0,28.0,172.8,353.0,1,2338.0,756.0,38568.0,34938.0,0.0,0.0,4448.0,8893.0,1911.0,4677.0,1312.0,753.0,0,0,0,0.0,0.0,0,0,135088.0,87456.0,0
2,45,110,4,26440,26410,2644002,2641001,2,2971.0,0.0,31954.0,29427.0,1086.0,104052.0,74405.0,0,0,120544.0,0,0.0,18.6,752.0,1,3501.0,2096.0,0.0,0.0,7536.0,3834.0,1075.0,4094.0,3348.0,2619.0,1310.0,838.0,0,0,0,0.0,0.0,0,0,130644.0,73666.0,1
1,45,110,5,26350,26350,2635002,2635001,2,2471.0,29165.0,29091.0,23596.0,0.0,103728.0,65458.0,0,1,103832.0,0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3741.0,3417.0,1391.0,1272.0,433.0,0,0,0,0.0,0.0,1,0,98436.0,73056.0,0
2,30,420,5,26320,26440,2632002,2644001,1,3995.0,0.0,48853.0,50489.0,0.0,94256.0,76215.0,0,0,131563.0,0,0.0,0.0,499.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15409.0,4341.0,6583.0,3390.0,1033.0,0,0,0,0.0,0.0,0,0,131408.0,80841.0,0
2,35,220,3,26440,26230,2644001,2623002,3,4025.0,0.0,48602.0,48608.0,0.0,78224.0,72194.0,1,1,89486.0,0,0.0,9.2,596.0,2,5030.0,4459.0,0.0,0.0,0.0,0.0,672.0,16367.0,1746.0,9906.0,2779.0,3067.0,0,0,0,0.0,0.0,0,0,84812.0,55387.0,0
